year,sector,food_type,tons_surplus,tons_supply,us_dollars_surplus,tons_waste,tons_uneaten,tons_inedible_parts,tons_not_fit_for_human_consumption,tons_donations,tons_industrial_uses,tons_animal_feed,tons_anaerobic_digestion,tons_composting,tons_not_harvested,tons_incineration,tons_land_application,tons_landfill,tons_sewer,tons_dumping,surplus_upstream_100_year_mtco2e_footprint,surplus_downstream_100_year_mtco2e_footprint,surplus_total_100_year_mtco2e_footprint,surplus_upstream_100_year_mtch4_footprint,surplus_downstream_100_year_mtch4_footprint,surplus_total_100_year_mtch4_footprint,gallons_water_footprint,meals_wasted
2011,Retail,Dry Goods,636813.8814496583,31155277.95741966,3818107193.281374,367769.6063574216,515135.25315889786,0.0,557320.4046282974,121678.62829076039,29423.31211227443,117942.33468920173,30637.607532781003,114237.17686765606,0.0,26712.918353735215,7441.451423104318,188740.45218014496,0.0,0.0,1555237.7053749042,131791.7251019171,1687029.4304768215,7174.269198630437,8692.475613163098,15866.744811793535,74265110843.40404,858558755.2648299
2011,Retail,Fresh Meat & Seafood,469447.334844136,10436801.575014137,3748449119.5547857,268767.8772266579,378687.5477397379,68910.70181771302,172545.3679219622,90759.78710439816,21946.77554085368,87972.89497222626,22852.51548380954,85209.22694115578,0.0,17852.26457144288,0.0,142853.87023024965,0.0,0.0,4864160.049680214,87685.58373662987,4951845.633416844,65917.84332428912,5192.597374577584,71110.4406988667,570155908350.8823,631145912.8995632
2011,Retail,Frozen,74676.1204519599,12964604.24513196,327526363.75438607,43126.58411339571,60407.449232065344,575.9649560172497,66088.36659998451,14268.67121989455,3450.3311931423586,13830.533925527265,3592.7258138117263,13396.047775279709,0.0,3134.298705245827,872.6234446148388,22130.888374443606,0.0,0.0,293891.4176930975,9808.925151603868,303700.3428447013,2636.5063017496745,686.9010783634551,3323.40738011313,17953708861.505226,100679082.05344225
2011,Retail,Prepared Foods,208358.68316785677,3952925.1217578566,2365974512.6402855,120330.27721593574,168546.73889519073,8284.75104072781,25319.74717855796,39811.94427266605,9626.992665729116,38589.46901352584,10024.297124949686,37377.18104821181,0.0,9789.184629089385,2434.763224454239,60704.85118923061,0.0,0.0,819506.0275640229,31073.46766718332,850579.4952312063,6483.15870366834,2156.7443426068735,8639.903046275214,79892250607.91927,280911231.4919846
2011,Retail,Produce,1244844.8260066472,23220384.741776645,3705508252.3567014,718916.6332152719,1006987.2426912099,285404.84035585454,423533.55515224155,237857.5833154373,57516.739056573206,230553.8704193645,59890.44574779687,223311.0217974257,0.0,53570.0022699007,14546.561518011618,367598.60188213695,0.0,0.0,1856218.7693947135,104396.58854529733,1960615.3579400107,4584.659499413815,5201.147480754267,9785.806980168083,45376124173.76652,1678312071.1520166
2011,Retail,Ready-To-Drink Beverages,321345.20281936566,15287592.902919367,444485130.5089551,241457.60548237147,241457.60548237152,0.0,183182.8328671794,79887.59733699416,0.0,0.0,20114.993802354726,75001.94335451168,0.0,19350.865946352573,4885.653982482496,122104.14839667,0.0,0.0,421497.7944631307,28348.976618544002,449846.7710816747,2086.4268917034506,1430.7235940956634,3517.1504857991135,4642544397.192937,402429342.47061914
2012,Retail,Breads & Bakery,344546.1384064775,7313651.8447564775,1531724376.1240964,198980.58347168262,278712.30103983264,0.0,89757.71451627146,65833.83736664486,15919.39004899676,63812.3275191532,16576.38074943155,61807.66358705732,0.0,14213.686373009725,4026.173779587536,102356.6789825965,0.0,0.0,610470.8893680059,78633.57301998003,689104.4623879859,2337.9749153142343,5258.822187598232,7596.797102912466,6039509322.646888,464520501.73305446
2012,Retail,Dairy & Eggs,309748.31766868586,24999864.218618687,753006461.398473,178884.31797303958,250563.44198177633,1999.7710243098609,97737.98415717715,59184.87568690959,14311.593532274694,57367.530476461994,14902.23072567016,55565.329809434814,0.0,12575.96813404666,3619.5458774747594,92221.24342641314,0.0,0.0,924557.5737812356,19704.484804346146,944262.0585855816,11568.96111099113,1392.3957443902907,12961.356855381418,71829621730.05717,417605736.6362939
2012,Retail,Dry Goods,639768.4342204134,31562330.25261041,3845039243.19424,369475.9050753284,517525.2674689967,0.0,559906.1405766791,122243.16675141669,29559.82409930621,118489.53829436192,30779.753347849015,114767.1900744493,0.0,26714.193006489033,7475.9766769673815,189738.7919695737,0.0,0.0,1562453.3644637703,132513.04876568116,1694966.4132294515,7207.554837584638,8738.22304084044,15945.777878425077,74609670212.16861,862542112.4483279
2012,Retail,Fresh Meat & Seafood,503052.3710401941,10530717.417630194,4022481235.351111,288007.42460962106,405795.6124878646,73634.74613714177,184896.89897582337,97256.75855232951,23517.81904604691,94270.36883219657,24488.395705090108,91308.86569306473,0.0,19158.710663074766,0.0,153051.45254839142,0.0,0.0,5212357.3071791725,93942.11711662589,5306299.424295798,70636.52281495935,5563.298904376563,76199.82171933592,610970092425.203,676326020.8131077
2012,Retail,Frozen,84764.96182964745,13203265.082499648,372725560.465205,48953.041937506336,68568.57449733783,652.9897253221717,75016.991219238,16196.387332309621,3916.4754424341295,15699.05711739735,4078.1077622806183,15205.871320942682,0.0,3543.916369597886,990.5160113669373,25134.63047331821,0.0,0.0,333596.5319575271,11142.003634176945,344738.5355917041,2992.701745602945,780.1250559924683,3772.826801595413,20379278370.8564,114280957.49556306
2012,Retail,Prepared Foods,248348.79375740213,4083340.903607402,2817753212.3555098,143425.16829498563,200895.77578412084,9809.220537554074,30179.345417399505,47453.01797328128,11474.693445432644,45995.91404370253,11948.25222254574,44550.952646870275,0.0,11626.801330453081,2902.0653264110038,72397.09676870552,0.0,0.0,976793.1450137072,37065.04870175019,1013858.1937154576,7727.466018283133,2572.103940509353,10299.569958792486,95225904518.97083,334826292.97353476
2012,Retail,Produce,1312188.5660266702,23503287.94602667,3908504770.0489564,757808.6572104464,1061463.3393568632,300283.87489645695,446445.91581925395,250725.22666980687,60628.285364116506,243026.3967823,63130.40507755625,235391.7238105224,0.0,56538.736063060845,15333.502859284474,387414.2894000225,0.0,0.0,1956636.6782094277,110038.82948228184,2066675.5076917096,4832.680867988153,5481.6061836586005,10314.287051646754,47830886281.97011,1769105565.594772
2012,Retail,Ready-To-Drink Beverages,331565.7992486269,15464822.726148628,458617744.7934588,249137.32411130745,249137.3241113075,0.0,189009.08386167977,82428.47513731942,0.0,0.0,20754.764466510318,77387.42970287231,0.0,19791.157340695852,5041.045434447115,126162.92716678188,0.0,0.0,434903.8102219935,29255.22674854021,464159.03697053366,2152.7870771120556,1478.0770415756879,3630.8641186877435,4790203588.219695,415228873.51884586
2013,Retail,Breads & Bakery,380744.04786305316,7464106.0157430535,1692368203.972056,219885.42128944746,307993.7281489401,0.0,99187.63190880397,72750.31971411305,17591.876184707467,70516.43067478512,18317.890122489047,68301.1573774516,0.0,15650.276465321838,4449.162336661459,113166.93498752349,0.0,0.0,674606.7699250199,86952.54286184645,761559.3127868663,2583.601828121041,5814.097694437017,8397.699522558058,6674018281.692027,513322880.24823356
2013,Retail,Dairy & Eggs,356543.0863398827,24968003.245089885,874129994.2379662,205909.0015660166,288416.9431508689,2349.294236381977,112503.60546368657,68126.14318901379,16473.696344323944,66034.2452405282,17153.563177581756,63959.77977494667,0.0,14466.396939628477,4166.363414067108,106162.89825979261,0.0,0.0,1064233.7409156524,22682.658332583145,1086916.3992482356,13316.72478902976,1602.8868992849384,14919.6116883147,82681175526.68784,480694905.25144815
2013,Retail,Dry Goods,643287.0611329465,31988416.764442947,3875593812.5501647,371507.96510454,520371.57597162115,0.0,562985.5372917207,122915.48516132533,29722.39853568381,119141.21233139721,30949.03720541045,115398.39177505184,0.0,26736.962578390707,7517.093386273462,190906.48015941354,0.0,0.0,1571046.6150271234,133353.05098250118,1704399.6660096245,7247.195268510222,8791.765754103402,16038.961022613625,75020011797.5012,867285959.9527019
2013,Retail,Fresh Meat & Seafood,537431.2481880103,10631676.52201801,4303371922.289362,307690.01123144606,433527.90898811986,78448.05205599812,197532.85527150315,103903.33919989037,25125.039801406423,100712.8579552673,26161.946205908906,97548.96405434946,0.0,20495.773687682773,0.0,163483.32728350488,0.0,0.0,5568572.687187225,100342.34225817613,5668915.0294454,75463.86183531428,5942.517961709722,81406.379797024,652724126314.4452,722546514.9801998
2013,Retail,Frozen,95239.37628873637,13451889.306318736,419894417.4344695,55002.1740224955,77041.59982114358,732.9848323091309,84286.8480155317,18197.776467592783,4400.434688299684,17638.99111034838,4582.039929404116,17084.862297747677,0.0,3966.1660760106365,1112.9141698451037,28256.191549487965,0.0,0.0,374819.087390988,12527.751588235573,387346.8389792236,3362.510187195615,877.0042391175418,4239.514426313157,22897547752.75608,128402666.36857265
2013,Retail,Prepared Foods,291143.9641718579,4223762.718291858,3300304424.1584163,168140.0236644934,235513.89826481242,11415.720725080562,35379.81452616418,55630.06590704552,13451.999048658643,53921.8755516603,14007.160914158843,52227.92011590328,0.0,13581.56215381772,3402.1457911422344,84921.23468947133,0.0,0.0,1145112.984494659,43484.79493002081,1188597.7794246797,9059.053823164455,3017.0026815601873,12076.056504724642,111635119760.58337,392523163.77468735
2013,Retail,Produce,1381133.4574843477,23796234.622404348,4116530877.6009145,797625.3702727067,1117234.6489178517,315470.5089690419,469903.03623989964,263898.80856649607,63813.81118099758,255795.46746414714,66447.39703926099,247759.65420431783,0.0,59579.72853316274,16139.154362178206,407699.436133787,0.0,0.0,2059442.103354794,115815.09092956716,2175257.194284361,5086.599143546628,5768.711379051577,10855.310522598204,50344012328.34348,1862057748.1964197
2013,Retail,Ready-To-Drink Beverages,342052.54242110706,15647417.311121106,473140120.5443251,257017.0244258599,257017.0244258599,0.0,194987.0518071521,85035.51799524717,0.0,0.0,21411.194909755177,79835.03467875175,0.0,20238.517649165373,5200.48331649541,130331.7938716922,0.0,0.0,448658.9217952207,30185.191096179748,478844.1128914004,2220.875297410615,1526.7099716902785,3747.5852691008936,4941707859.430385,428361707.37643325
2014,Retail,Breads & Bakery,418723.36589926865,7625630.411569268,1860721946.2223897,241819.04938829798,338716.1828273009,0.0,109081.62405041848,80007.18307196774,19346.67042042207,77550.4630185808,20145.104437772825,75114.21563230544,0.0,17145.35311730828,4892.967439662295,124521.40876124913,0.0,0.0,741898.9710983968,95693.35419709902,837592.3252954958,2841.316784034022,6397.299950352315,9238.616734386338,7339753345.2407255,564526971.3788348
2014,Retail,Dairy & Eggs,403587.4147461695,24959023.793826167,997884175.2423702,233077.809664144,326472.3196575738,2714.068405557673,127347.97284900633,77115.09508859571,18647.32980008262,74747.18019334711,19416.902141038412,72398.99792222561,0.0,16363.711933978419,4716.097166370097,120182.10050053147,0.0,0.0,1204654.810701761,25677.16956820485,1230331.980269966,15073.80941154311,1814.546872375121,16888.356283918234,93590601409.61584,544120532.7626231
2014,Retail,Dry Goods,646727.7133723168,32433686.728802316,3905911338.5970626,373494.99358577456,523154.8087402364,0.0,565996.6929120504,123572.90463208038,29881.370234727703,119778.444919734,31114.56964124028,116015.60570499052,0.0,26754.324619491923,7557.298927089854,192053.19469296196,0.0,0.0,1579449.4345158725,134178.82970665753,1713628.2642225302,7285.957246072522,8844.338492942044,16130.295739014568,75421259991.63411,871924681.2337273
2014,Retail,Fresh Meat & Seafood,572754.4223419103,10739816.65745191,4592519909.683838,327913.2265520811,462021.9384689034,83374.06191343183,210515.8879317691,110732.48387300681,26776.406668370353,107332.30524845184,27881.46472135071,103960.46144576816,0.0,21869.969101021365,0.0,174201.3312839409,0.0,0.0,5934572.363390186,106918.07393881385,6041490.437329,80423.79511593762,6332.1387993495255,86755.93391528714,695625033297.4191,770036564.1148391
2014,Retail,Frozen,106121.00820753931,13710724.57461754,469155157.45811903,61286.48032278282,85844.03390206213,816.1692974558259,93917.0922636723,20276.974305477175,4903.208986355147,19654.34459292414,5105.563642934884,19036.903461309048,0.0,4401.716668203035,1240.0708441681254,31502.225706167734,0.0,0.0,417644.26647201413,13969.148587041564,431613.41505905567,3746.6958003957634,977.745045643145,4724.440846038909,25513720770.661205,143073389.83677024
